Node Number	X Location (m)	Y Location (m)	Z Location (m)	Total Deformation (m)
13080	1.5375	0.488	-3.3814e-003	6.1509e-002
13081	1.6125	0.48174	-3.0829e-003	6.7156e-002
13082	1.6875	0.47549	-2.7844e-003	7.2773e-002
13083	1.7625	0.46923	-2.4859e-003	7.8752e-002
13084	1.8375	0.46297	-2.1875e-003	8.5064e-002
13085	1.9125	0.45672	-1.889e-003	9.1552e-002
13086	1.9875	0.45046	-1.5905e-003	9.8098e-002
13087	2.0625	0.4442	-1.2921e-003	0.10477
13088	2.1375	0.43795	-9.9359e-004	0.11168
13089	2.2125	0.43169	-6.9512e-004	0.11872
13090	2.2875	0.42544	-3.9665e-004	0.12587
13091	2.3625	0.41918	-9.8184e-005	0.13315
13092	2.4375	0.41292	2.0029e-004	0.14043
13093	2.5125	0.40667	4.9876e-004	0.14772
13094	2.5875	0.40041	7.9723e-004	0.15508
13095	2.6625	0.39415	1.0957e-003	0.16269
13096	0.1125	0.60687	9.9477e-003	9.2517e-004
13097	1.875e-002	0.61469	9.5746e-003	3.0141e-005
13098	5.625e-002	0.61156	9.7239e-003	2.5053e-004
13099	0.1875	0.60061	1.0246e-002	2.2401e-003
13100	0.2625	0.59435	1.0545e-002	3.6901e-003
13101	0.3375	0.5881	1.0843e-002	4.8998e-003
13102	0.4125	0.58184	1.1142e-002	6.3869e-003
13103	0.4875	0.57558	1.144e-002	8.4747e-003
13104	0.5625	0.56933	1.1739e-002	1.0855e-002
13105	0.6375	0.56307	1.2037e-002	1.3234e-002
13106	0.7125	0.55682	1.2335e-002	1.5568e-002
13107	0.7875	0.55056	1.2634e-002	1.8527e-002
13108	0.8625	0.5443	1.2932e-002	2.1894e-002
13109	0.9375	0.53805	1.3231e-002	2.5397e-002
13110	1.0125	0.53179	1.3529e-002	2.8791e-002
13111	1.0875	0.52553	1.3828e-002	3.2616e-002
13112	1.1625	0.51928	1.4126e-002	3.6955e-002
13113	1.2375	0.51302	1.4425e-002	4.154e-002
13114	1.3125	0.50677	1.4723e-002	4.6123e-002
13115	1.3875	0.50051	1.5022e-002	5.0774e-002
13116	1.4625	0.49425	1.532e-002	5.5981e-002
13117	1.5375	0.488	1.5619e-002	6.1512e-002
13118	1.6125	0.48174	1.5917e-002	6.7159e-002
13119	1.6875	0.47549	1.6216e-002	7.2777e-002
13120	1.7625	0.46923	1.6514e-002	7.8755e-002
13121	1.8375	0.46297	1.6813e-002	8.5067e-002
13122	1.9125	0.45672	1.7111e-002	9.1554e-002
13123	1.9875	0.45046	1.7409e-002	9.8101e-002
13124	2.0625	0.4442	1.7708e-002	0.10477
13125	2.1375	0.43795	1.8006e-002	0.11168
13126	2.2125	0.43169	1.8305e-002	0.11873
13127	2.2875	0.42544	1.8603e-002	0.12588
13128	2.3625	0.41918	1.8902e-002	0.13315
13129	2.4375	0.41292	1.92e-002	0.14044
13130	2.5125	0.40667	1.9499e-002	0.14772
13131	2.5875	0.40041	1.9797e-002	0.15508
13132	2.6686	0.39365	2.012e-002	0.16332
13133	8.0357e-003	0.63758	3.1979e-005	1.8147e-006
13134	8.0357e-003	0.62508	1.2532e-002	9.6908e-006
13135	8.0357e-003	0.61258	3.1979e-005	1.6862e-006
13136	8.0357e-003	0.62508	-1.2468e-002	8.5928e-006
13137	2.9338	0.38107	-8.2467e-004	0.1905
13138	2.994	0.37592	-5.8514e-004	0.19653
13139	2.6913	0.39844	-3.6273e-004	0.16576
13140	2.6906	0.39764	2.1707e-002	0.16568
13141	2.3812	0.42712	2.0477e-002	0.13506
13142	2.258	0.4401	2.0089e-002	0.12316
13143	2.2404	0.43587	-2.0687e-003	0.12143
13144	2.0876	0.44743	-2.9186e-003	0.1071
13145	2.0437	0.45527	1.9133e-002	0.10314
13146	1.9388	0.46006	1.9061e-002	9.3883e-002
13147	1.8261	0.46974	1.8314e-002	8.4119e-002
13148	1.639	0.48518	1.7886e-002	6.9169e-002
13149	1.4879	0.49743	1.728e-002	5.7845e-002
13150	1.4878	0.49793	-5.0101e-003	5.7832e-002
13151	1.3387	0.51078	1.6039e-002	4.7693e-002
13152	1.0379	0.53536	1.5168e-002	3.001e-002
13153	1.0023	0.5387	-7.2372e-003	2.8335e-002
13154	0.81118	0.55396	-7.5529e-003	1.9549e-002
13155	0.66153	0.56591	1.3985e-002	1.3939e-002
13156	0.6649	0.56674	-8.7027e-003	1.4035e-002
13157	0.4774	0.58244	1.3171e-002	8.1589e-003
13158	0.40304	0.58916	1.2571e-002	6.149e-003
13159	0.40127	0.58845	-9.7063e-003	6.1096e-003
13160	6.2117e-002	0.62514	-1.0937e-002	2.9665e-004
13161	4.2792e-002	0.62639	1.0794e-002	1.4283e-004
13162	2.5472e-002	0.62896	-1.0975e-002	5.5091e-005
13163	2.915	0.37309	2.1007e-003	0.18847
13164	0.	0.63675	-1.1e-002	0.
13165	0.	0.63675	-1.25e-002	0.
13166	0.	0.63825	-9.375e-003	0.
13167	4.6875e-003	0.63786	-1.2481e-002	3.711e-006
13168	0.	0.61475	-1.1e-002	0.
13169	0.	0.61475	-1.25e-002	0.
13170	0.	0.61325	-9.375e-003	0.
13171	4.6875e-003	0.61286	-1.2481e-002	4.4282e-006
13172	0.	0.61475	1.1e-002	0.
13173	0.	0.61475	1.25e-002	0.
13174	0.	0.61325	9.375e-003	0.
13175	4.6875e-003	0.61286	1.2519e-002	5.2833e-006
13176	0.	0.63675	1.1e-002	0.
13177	0.	0.63675	1.25e-002	0.
13178	0.	0.63825	9.375e-003	0.
13179	4.6875e-003	0.63786	1.2519e-002	4.0797e-006
13180	0.	0.61625	1.1e-002	0.
13181	0.	0.61475	7.875e-003	0.
13182	0.	0.621	9.5e-003	0.
13183	0.	0.61625	4.75e-003	0.
13184	4.6875e-003	0.61436	1.1019e-002	3.0636e-006
13185	9.375e-003	0.61547	9.5373e-003	8.5962e-006
13186	4.0179e-003	0.62066	1.1016e-002	3.5578e-006
13187	4.0179e-003	0.61441	4.766e-003	1.5008e-006
13188	0.	0.63525	1.1e-002	0.
13189	0.	0.63675	7.875e-003	0.
13190	0.	0.6305	9.5e-003	0.
13191	0.	0.63525	4.75e-003	0.
13192	0.	0.6305	1.1e-002	0.
13193	4.6875e-003	0.63636	1.1019e-002	2.5586e-006
13194	9.375e-003	0.63447	9.5373e-003	7.3499e-006
13195	4.0179e-003	0.63641	4.766e-003	6.9726e-007
13196	4.0179e-003	0.63016	1.1016e-002	3.3441e-006
13197	0.	0.61625	-1.1e-002	0.
13198	0.	0.61475	-7.875e-003	0.
13199	0.	0.61625	-4.75e-003	0.
13200	0.	0.621	-9.5e-003	0.
13201	0.	0.621	-1.1e-002	0.
13202	4.6875e-003	0.61436	-1.0981e-002	3.0922e-006
13203	9.375e-003	0.61547	-9.4627e-003	8.3579e-006
13204	4.0179e-003	0.61441	-4.734e-003	9.7623e-007
13205	4.0179e-003	0.62066	-1.0984e-002	3.2349e-006
13206	0.	0.63525	-1.1e-002	0.
13207	0.	0.63675	-7.875e-003	0.
13208	0.	0.6305	-9.5e-003	0.
13209	0.	0.63525	-4.75e-003	0.
13210	0.	0.6305	-1.1e-002	0.
13211	4.6875e-003	0.63636	-1.0981e-002	2.4088e-006
13212	9.375e-003	0.63447	-9.4627e-003	7.9184e-006
13213	4.0179e-003	0.63641	-4.734e-003	1.5793e-006
13214	4.0179e-003	0.63016	-1.0984e-002	3.1112e-006
13215	2.925	0.39426	-8.5963e-004	0.18979
13216	3.	0.388	1.1939e-002	0.19732
13217	3.	0.3865	9.3881e-004	0.1973
13218	2.925	0.39426	1.164e-002	0.18979
13219	2.925	0.39276	6.4034e-004	0.18977
13220	2.925	0.39276	1.014e-002	0.18977
13221	3.	0.3848	-5.6119e-004	0.19728
13222	2.9669	0.38454	-6.9293e-004	0.19391
13223	2.997	0.38196	-5.7316e-004	0.19693
13224	0.15	0.61324	-1.1903e-002	1.5315e-003
13225	0.15	0.62574	5.9694e-004	1.4886e-003
13226	0.15	0.62424	-1.0403e-002	1.5055e-003
13227	0.15	0.62424	-9.0306e-004	1.4922e-003
13228	0.13125	0.6273	-1.1978e-002	1.1888e-003
13229	0.16875	0.62417	-1.1828e-002	1.8436e-003
13230	0.13125	0.6148	-1.1978e-002	1.2122e-003
13231	0.13125	0.6273	5.2232e-004	1.1696e-003
13232	0.13125	0.6258	-1.0478e-002	1.1875e-003
13233	0.13125	0.6258	-9.7768e-004	1.1729e-003
13234	0.3	0.60073	-1.1306e-002	4.3245e-003
13235	0.3	0.61323	1.1939e-003	4.2957e-003
13236	0.3	0.61173	-9.8061e-003	4.2993e-003
13237	0.3	0.61173	-3.0612e-004	4.2986e-003
13238	0.28125	0.61479	-1.1381e-002	3.9783e-003
13239	0.31875	0.61166	-1.1232e-002	4.595e-003
13240	0.28125	0.60229	-1.1381e-002	4.0064e-003
13241	0.28125	0.61479	1.1193e-003	3.9751e-003
13242	0.28125	0.61329	-9.8807e-003	3.9806e-003
13243	0.28125	0.61329	-3.8074e-004	3.9782e-003
13244	0.45	0.58821	-1.0709e-002	7.3586e-003
13245	0.45	0.60071	1.7908e-003	7.3182e-003
13246	0.45	0.59921	-9.2092e-003	7.3293e-003
13247	0.45	0.59921	2.9082e-004	7.3222e-003
13248	0.43125	0.60228	-1.0784e-002	6.8183e-003
13249	0.46875	0.59915	-1.0635e-002	7.8642e-003
13250	0.43125	0.58978	-1.0784e-002	6.8491e-003
13251	0.43125	0.60228	1.7162e-003	6.8094e-003
13252	0.43125	0.60078	-9.2838e-003	6.8202e-003
13253	0.43125	0.60078	2.162e-004	6.8132e-003
13254	0.6	0.5757	-1.0112e-002	1.2042e-002
13255	0.6	0.5882	2.3878e-003	1.2011e-002
13256	0.6	0.5867	-8.6122e-003	1.2018e-002
13257	0.6	0.5867	8.8776e-004	1.2014e-002
13258	0.6	0.5772	-8.6122e-003	1.2037e-002
13259	0.58125	0.58976	-1.0187e-002	1.1413e-002
13260	0.61875	0.58664	-1.0038e-002	1.2609e-002
13261	0.58125	0.57726	-1.0187e-002	1.144e-002
13262	0.58125	0.58976	2.3131e-003	1.1408e-002
13263	0.58125	0.58826	-8.6869e-003	1.1415e-002
13264	0.58125	0.58826	8.1315e-004	1.1411e-002
13265	0.58125	0.57876	-8.6869e-003	1.1435e-002
13266	0.75	0.56319	-9.5153e-003	1.6966e-002
13267	0.75	0.57569	2.9847e-003	1.6932e-002
13268	0.75	0.57419	-8.0153e-003	1.6941e-002
13269	0.75	0.57419	1.4847e-003	1.6935e-002
13270	0.73125	0.57725	-9.5899e-003	1.6216e-002
13271	0.76875	0.57412	-9.4407e-003	1.7698e-002
13272	0.73125	0.56475	-9.5899e-003	1.6241e-002
13273	0.73125	0.57725	2.9101e-003	1.6208e-002
13274	0.73125	0.57575	-8.0899e-003	1.6217e-002
13275	0.73125	0.57575	1.4101e-003	1.6211e-002
13276	0.9	0.55068	-8.9184e-003	2.3632e-002
13277	0.9	0.56318	3.5816e-003	2.3608e-002
13278	0.9	0.56168	-7.4184e-003	2.3615e-002
13279	0.9	0.56168	2.0816e-003	2.361e-002
13280	0.88125	0.56474	-8.993e-003	2.2734e-002
13281	0.91875	0.56161	-8.8437e-003	2.4494e-002
13282	0.88125	0.55224	-8.993e-003	2.2754e-002
13283	0.88125	0.56474	3.507e-003	2.2728e-002
13284	0.88125	0.56324	-7.493e-003	2.2735e-002
13285	0.88125	0.56324	2.007e-003	2.273e-002
13286	1.05	0.53816	-8.3214e-003	3.0621e-002
13287	1.05	0.55066	4.1786e-003	3.0604e-002
13288	1.05	0.54916	-6.8214e-003	3.0611e-002
13289	1.05	0.54916	2.6786e-003	3.0605e-002
13290	1.0313	0.55223	-8.396e-003	2.9674e-002
13291	1.0688	0.5491	-8.2468e-003	3.159e-002
13292	1.0313	0.53973	-8.396e-003	2.9682e-002
13293	1.0313	0.55223	4.104e-003	2.9666e-002
13294	1.0313	0.55073	-6.896e-003	2.9673e-002
13295	1.0313	0.55073	2.604e-003	2.9668e-002
13296	1.2	0.52565	-7.7245e-003	3.9234e-002
13297	1.2	0.53815	4.7755e-003	3.9227e-002
13298	1.2	0.53665	-6.2245e-003	3.9231e-002
13299	1.2	0.53665	3.2755e-003	3.9227e-002
13300	1.1812	0.53971	-7.7991e-003	3.8085e-002
13301	1.2188	0.53659	-7.6499e-003	4.0387e-002
13302	1.1812	0.52721	-7.7991e-003	3.8088e-002
13303	1.1812	0.53971	4.7009e-003	3.8079e-002
13304	1.1812	0.53821	-6.2991e-003	3.8084e-002
13305	1.1812	0.53821	3.2009e-003	3.8079e-002
13306	1.35	0.51314	-7.1275e-003	4.8385e-002
13307	1.35	0.52564	5.3725e-003	4.8397e-002
13308	1.35	0.52414	-5.6275e-003	4.8398e-002
13309	1.35	0.52414	3.8725e-003	4.8395e-002
13310	1.3312	0.5272	-7.2022e-003	4.7268e-002
13311	1.3687	0.52407	-7.0529e-003	4.9584e-002
13312	1.3313	0.5147	-7.2022e-003	4.7252e-002
13313	1.3313	0.5272	5.2978e-003	4.7262e-002
13314	1.3312	0.5257	-5.7022e-003	4.7265e-002
13315	1.3312	0.5257	3.7978e-003	4.726e-002
13316	1.5	0.50063	-6.5306e-003	5.8739e-002
13317	1.5	0.51313	5.9694e-003	5.8757e-002
13318	1.5	0.51163	-5.0306e-003	5.8758e-002
13319	1.5	0.51163	4.4694e-003	5.8754e-002
13320	1.4813	0.51469	-6.6052e-003	5.7382e-002
13321	1.5187	0.51156	-6.456e-003	6.0156e-002
13322	1.4812	0.50219	-6.6052e-003	5.736e-002
13323	1.4812	0.51469	5.8948e-003	5.7376e-002
13324	1.4813	0.51319	-5.1052e-003	5.7378e-002
13325	1.4813	0.51319	4.3948e-003	5.7374e-002
13326	1.4813	0.50369	-5.1052e-003	5.7362e-002
13327	1.4939	0.50553	-5.7703e-003	5.8297e-002
13328	1.65	0.48811	-5.9337e-003	6.9999e-002
13329	1.65	0.50061	6.5663e-003	7.0036e-002
13330	1.65	0.49911	-4.4337e-003	7.0034e-002
13331	1.65	0.49911	5.0663e-003	7.0031e-002
13332	1.65	0.48961	-4.4337e-003	7.0003e-002
13333	1.6313	0.50218	-6.0083e-003	6.8634e-002
13334	1.6688	0.49905	-5.859e-003	7.1442e-002
13335	1.6313	0.48968	-6.0083e-003	6.8596e-002
13336	1.6313	0.50218	6.4917e-003	6.8631e-002
13337	1.6313	0.50068	-4.5083e-003	6.8628e-002
13338	1.6313	0.50068	4.9917e-003	6.8626e-002
13339	1.6313	0.49118	-4.5083e-003	6.86e-002
13340	1.8	0.4756	-5.3367e-003	8.1921e-002
13341	1.8	0.4881	7.1633e-003	8.1967e-002
13342	1.8	0.4866	-3.8367e-003	8.1965e-002
13343	1.8	0.4866	5.6633e-003	8.1961e-002
13344	1.8	0.4771	-3.8367e-003	8.1926e-002
13345	1.7813	0.48966	-5.4113e-003	8.0398e-002
13346	1.8188	0.48654	-5.2621e-003	8.3563e-002
13347	1.7813	0.47716	-5.4113e-003	8.0349e-002
13348	1.7813	0.48966	7.0887e-003	8.0393e-002
13349	1.7813	0.48816	-3.9113e-003	8.0391e-002
13350	1.7813	0.48816	5.5887e-003	8.0387e-002
13351	1.7813	0.47866	-3.9113e-003	8.0353e-002
13352	1.95	0.46309	-4.7398e-003	9.4879e-002
13353	1.95	0.47559	7.7602e-003	9.4943e-002
13354	1.95	0.47409	-3.2398e-003	9.4938e-002
13355	1.95	0.47409	6.2602e-003	9.4935e-002
13356	1.95	0.46459	-3.2398e-003	9.4886e-002
13357	1.9312	0.47715	-4.8144e-003	9.3307e-002
13358	1.9688	0.47402	-4.6652e-003	9.659e-002
13359	1.9312	0.46465	-4.8144e-003	9.324e-002
13360	1.9312	0.47715	7.6856e-003	9.3302e-002
13361	1.9312	0.47565	-3.3144e-003	9.3297e-002
13362	1.9312	0.47565	6.1856e-003	9.3294e-002
13363	1.9312	0.46615	-3.3144e-003	9.3247e-002
13364	2.1	0.45058	-4.1428e-003	0.10827
13365	2.1	0.46308	8.3572e-003	0.10835
13366	2.1	0.46158	-2.6428e-003	0.10834
13367	2.1	0.46158	6.8572e-003	0.10834
13368	2.0812	0.46464	-4.2174e-003	0.10663
13369	2.1188	0.46151	-4.0682e-003	0.11009
13370	2.0812	0.45214	-4.2174e-003	0.10655
13371	2.0812	0.46464	8.2826e-003	0.10662
13372	2.0812	0.46314	-2.7174e-003	0.10662
13373	2.0812	0.46314	6.7826e-003	0.10661
13374	2.0812	0.45364	-2.7174e-003	0.10656
13375	2.0938	0.45525	-3.5307e-003	0.10773
13376	2.25	0.43806	-3.5459e-003	0.12236
13377	2.25	0.45056	8.9541e-003	0.12246
13378	2.25	0.44906	-2.0459e-003	0.12245
13379	2.25	0.44906	7.4541e-003	0.12245
13380	2.2313	0.45213	-3.6205e-003	0.12068
13381	2.2687	0.449	-3.4713e-003	0.12426
13382	2.2313	0.43963	-3.6205e-003	0.12058
13383	2.2313	0.45213	8.8795e-003	0.12067
13384	2.2313	0.45063	-2.1205e-003	0.12066
13385	2.2313	0.45063	7.3795e-003	0.12066
13386	2.2313	0.44113	-2.1205e-003	0.12059
13387	2.2452	0.44322	-2.8073e-003	0.12195
13388	2.4	0.42555	-2.9489e-003	0.13688
13389	2.4	0.43805	9.5511e-003	0.137
13390	2.4	0.43655	-1.4489e-003	0.13699
13391	2.4	0.43655	8.0511e-003	0.13698
13392	2.4	0.42705	-1.4489e-003	0.1369
13393	2.3812	0.43962	-3.0236e-003	0.13517
13394	2.4188	0.43649	-2.8743e-003	0.13883
13395	2.3813	0.42712	-3.0236e-003	0.13506
13396	2.3813	0.43962	9.4764e-003	0.13517
13397	2.3812	0.43812	-1.5236e-003	0.13516
13398	2.3812	0.43812	7.9764e-003	0.13516
13399	2.3812	0.42862	-1.5236e-003	0.13507
13400	2.55	0.41304	-2.352e-003	0.15148
13401	2.55	0.42554	1.0148e-002	0.15161
13402	2.55	0.42404	-8.5201e-004	0.1516
13403	2.55	0.42404	8.648e-003	0.15159
13404	2.55	0.41454	-8.5201e-004	0.1515
13405	2.5313	0.4271	-2.4266e-003	0.14978
13406	2.5687	0.42397	-2.2774e-003	0.15346
13407	2.5313	0.4146	-2.4266e-003	0.14965
13408	2.5313	0.4271	1.0073e-002	0.14977
13409	2.5313	0.4256	-9.2663e-004	0.14976
13410	2.5313	0.4256	8.5734e-003	0.14976
13411	2.5313	0.4161	-9.2663e-004	0.14966
13412	2.775	0.40677	-1.4566e-003	0.17457
13413	2.7	0.40053	-1.7551e-003	0.1667
13414	2.7007	0.41297	1.0748e-002	0.16691
13415	2.7002	0.41151	-2.542e-004	0.16685
13416	2.775	0.40527	4.3403e-005	0.17455
13417	2.7	0.41184	9.2456e-003	0.16683
13418	2.7013	0.40127	-6.6142e-004	0.16685
13419	2.6813	0.41459	-1.8297e-003	0.1649
13420	2.6827	0.40197	-1.8241e-003	0.1649
13421	2.6781	0.41485	1.0658e-002	0.16457
13422	2.6813	0.41309	-3.2968e-004	0.16488
13423	2.6813	0.41309	9.1703e-003	0.16488
13424	2.6813	0.40359	-3.2968e-004	0.16477
13425	2.6956	0.40573	-1.0589e-003	0.1663
13426	2.775	0.39427	-1.4566e-003	0.17441
13427	2.8716	0.38647	-1.0722e-003	0.18423
13428	2.7757	0.40671	1.1046e-002	0.17463
13429	2.85	0.40051	1.1505e-002	0.18221
13430	2.85	0.39901	3.419e-004	0.18219
13431	2.8919	0.39079	-9.9138e-004	0.18637
13432	2.9466	0.36745	-7.735e-004	0.19159
13433	3.	0.363	1.1939e-002	0.19692
13434	3.	0.36418	1.0745e-002	0.19694
13435	3.	0.36433	9.8213e-004	0.19695
13436	3.	0.3663	-5.6119e-004	0.19699
13437	2.9669	0.37204	-6.9293e-004	0.19372
13438	2.997	0.36957	-5.7305e-004	0.19674
13439	2.9575	0.36804	7.6976e-004	0.19271
13440	0.15	0.60074	5.9694e-004	1.538e-003
13441	0.15	0.61174	-1.0403e-002	1.5306e-003
13442	0.15	0.60224	-1.0403e-002	1.5482e-003
13443	0.16875	0.61167	-1.1828e-002	1.8704e-003
13444	0.13125	0.6023	-1.1978e-002	1.2322e-003
13445	0.16875	0.59917	-1.1828e-002	1.8957e-003
13446	0.13125	0.6023	5.2232e-004	1.2144e-003
13447	0.16875	0.61017	-1.0328e-002	1.8701e-003
13448	0.16875	0.60067	-1.0328e-002	1.8893e-003
13449	0.3	0.58823	1.1939e-003	4.3576e-003
13450	0.3	0.59923	-9.8061e-003	4.3278e-003
13451	0.3	0.58973	-9.8061e-003	4.355e-003
13452	0.31875	0.59916	-1.1232e-002	4.6237e-003
13453	0.28125	0.58979	-1.1381e-002	4.0407e-003
13454	0.31875	0.58666	-1.1232e-002	4.6553e-003
13455	0.28125	0.58979	1.1193e-003	4.0358e-003
13456	0.31875	0.59766	-9.7315e-003	4.6275e-003
13457	0.31875	0.58816	-9.7315e-003	4.6512e-003
13458	0.45	0.57571	1.7908e-003	7.3755e-003
13459	0.45	0.58671	-9.2092e-003	7.3598e-003
13460	0.45	0.57721	-9.2092e-003	7.3799e-003
13461	0.46875	0.58665	-1.0635e-002	7.8954e-003
13462	0.43125	0.57728	-1.0784e-002	6.8738e-003
13463	0.46875	0.57415	-1.0635e-002	7.9226e-003
13464	0.43125	0.57728	1.7162e-003	6.8646e-003
13465	0.46875	0.58515	-9.1346e-003	7.8967e-003
13466	0.46875	0.57565	-9.1346e-003	7.9173e-003
13467	0.6	0.5632	2.3878e-003	1.2064e-002
13468	0.6	0.5647	-8.6122e-003	1.2065e-002
13469	0.61875	0.57414	-1.0038e-002	1.2633e-002
13470	0.58125	0.56476	-1.0187e-002	1.1468e-002
13471	0.61875	0.56164	-1.0038e-002	1.266e-002
13472	0.58125	0.56476	2.3131e-003	1.1463e-002
13473	0.61875	0.56314	-8.5376e-003	1.2656e-002
13474	0.75	0.55069	2.9847e-003	1.6977e-002
13475	0.75	0.56169	-8.0153e-003	1.6966e-002
13476	0.75	0.55219	-8.0153e-003	1.6982e-002
13477	0.76875	0.56162	-9.4407e-003	1.7724e-002
13478	0.73125	0.55225	-9.5899e-003	1.626e-002
13479	0.76875	0.54912	-9.4407e-003	1.7744e-002
13480	0.73125	0.55225	2.9101e-003	1.6252e-002
13481	0.9	0.53818	3.5816e-003	2.3644e-002
13482	0.9	0.54918	-7.4184e-003	2.3633e-002
13483	0.9	0.53968	-7.4184e-003	2.3646e-002
13484	0.91875	0.54911	-8.8437e-003	2.4511e-002
13485	0.88125	0.53974	-8.993e-003	2.2772e-002
13486	0.91875	0.53661	-8.8437e-003	2.4527e-002
13487	0.88125	0.53974	3.507e-003	2.2766e-002
13488	0.91875	0.54761	-7.3437e-003	2.4511e-002
13489	0.91875	0.53811	-7.3437e-003	2.4523e-002
13490	1.05	0.52566	4.1786e-003	3.0614e-002
13491	1.05	0.53666	-6.8214e-003	3.0619e-002
13492	1.05	0.52716	-6.8214e-003	3.0621e-002
13493	1.0688	0.5366	-8.2468e-003	3.1599e-002
13494	1.0313	0.52723	-8.396e-003	2.9683e-002
13495	1.0688	0.5241	-8.2468e-003	3.1601e-002
13496	1.0313	0.52723	4.104e-003	2.9676e-002
13497	1.0688	0.5351	-6.7468e-003	3.1598e-002
13498	1.0688	0.5256	-6.7468e-003	3.1599e-002
13499	1.2	0.51315	4.7755e-003	3.9227e-002
13500	1.2	0.52415	-6.2245e-003	3.9232e-002
13501	1.2	0.51465	-6.2245e-003	3.9232e-002
13502	1.2188	0.52409	-7.6499e-003	4.0386e-002
13503	1.1812	0.51471	-7.7991e-003	3.8089e-002
13504	1.2188	0.51159	-7.6499e-003	4.0385e-002
13505	1.1812	0.51471	4.7009e-003	3.8083e-002
13506	1.2188	0.52259	-6.1499e-003	4.0385e-002
13507	1.2188	0.51309	-6.1499e-003	4.0384e-002
13508	1.35	0.50064	5.3725e-003	4.8357e-002
13509	1.35	0.51164	-5.6275e-003	4.838e-002
13510	1.35	0.50214	-5.6275e-003	4.8363e-002
13511	1.3687	0.51157	-7.0529e-003	4.9568e-002
13512	1.3312	0.5022	-7.2022e-003	4.7232e-002
13513	1.3687	0.49907	-7.0529e-003	4.9546e-002
13514	1.3313	0.5022	5.2978e-003	4.7226e-002
13515	1.3687	0.51007	-5.5529e-003	4.9564e-002
13516	1.3687	0.50057	-5.5529e-003	4.9547e-002
13517	1.5	0.48813	5.9694e-003	5.8707e-002
13518	1.5	0.49913	-5.0306e-003	5.8735e-002
13519	1.5	0.48963	-5.0306e-003	5.8715e-002
13520	1.5187	0.49906	-6.456e-003	6.0131e-002
13521	1.4813	0.48969	-6.6052e-003	5.7336e-002
13522	1.5187	0.48656	-6.456e-003	6.0104e-002
13523	1.4812	0.48969	5.8948e-003	5.7329e-002
13524	1.5187	0.49756	-4.956e-003	6.0126e-002
13525	1.5187	0.48806	-4.956e-003	6.0106e-002
13526	1.4939	0.49303	-5.7703e-003	5.8272e-002
13527	1.65	0.47561	6.5663e-003	6.9952e-002
13528	1.65	0.47711	-4.4337e-003	6.996e-002
13529	1.6688	0.48655	-5.859e-003	7.1398e-002
13530	1.6313	0.47718	-6.0083e-003	6.8557e-002
13531	1.6688	0.47405	-5.859e-003	7.1348e-002
13532	1.6313	0.47718	6.4917e-003	6.8553e-002
13533	1.8	0.4631	7.1633e-003	8.1861e-002
13534	1.8	0.4646	-3.8367e-003	8.1872e-002
13535	1.8188	0.47404	-5.2621e-003	8.3509e-002
13536	1.7813	0.46466	-5.4113e-003	8.0296e-002
13537	1.8188	0.46154	-5.2621e-003	8.3453e-002
13538	1.7813	0.46466	7.0887e-003	8.0289e-002
13539	1.8188	0.46304	-3.7621e-003	8.3459e-002
13540	1.95	0.45059	7.7602e-003	9.4804e-002
13541	1.95	0.45209	-3.2398e-003	9.4816e-002
13542	1.9688	0.46152	-4.6652e-003	9.6519e-002
13543	1.9312	0.45215	-4.8144e-003	9.3173e-002
13544	1.9688	0.44902	-4.6652e-003	9.6446e-002
13545	1.9312	0.45215	7.6856e-003	9.3168e-002
13546	2.1	0.43808	8.3572e-003	0.10818
13547	2.1	0.44908	-2.6428e-003	0.10826
13548	2.1	0.43958	-2.6428e-003	0.10819
13549	2.1188	0.44901	-4.0682e-003	0.11
13550	2.0812	0.43964	-4.2174e-003	0.10646
13551	2.1188	0.43651	-4.0682e-003	0.10992
13552	2.0812	0.43964	8.2826e-003	0.10646
13553	2.1188	0.44751	-2.5682e-003	0.10999
13554	2.1188	0.43801	-2.5682e-003	0.10993
13555	2.0938	0.44275	-3.5307e-003	0.10764
13556	2.25	0.42556	8.9541e-003	0.12226
13557	2.25	0.43656	-2.0459e-003	0.12235
13558	2.25	0.42706	-2.0459e-003	0.12227
13559	2.2687	0.4365	-3.4713e-003	0.12416
13560	2.2313	0.42713	-3.6205e-003	0.12048
13561	2.2687	0.424	-3.4713e-003	0.12405
13562	2.2313	0.42713	8.8795e-003	0.12047
13563	2.2687	0.435	-1.9713e-003	0.12414
13564	2.2687	0.4255	-1.9713e-003	0.12406
13565	2.2452	0.43072	-2.8073e-003	0.12185
13566	2.4	0.41305	9.5511e-003	0.13676
13567	2.4	0.41455	-1.4489e-003	0.13678
13568	2.4188	0.42399	-2.8743e-003	0.13871
13569	2.3812	0.41462	-3.0236e-003	0.13495
13570	2.4188	0.41149	-2.8743e-003	0.13859
13571	2.3813	0.41462	9.4764e-003	0.13494
13572	2.4188	0.41299	-1.3743e-003	0.1386
13573	2.55	0.40054	1.0148e-002	0.15134
13574	2.55	0.40204	-8.5201e-004	0.15136
13575	2.5687	0.41147	-2.2774e-003	0.15333
13576	2.5313	0.4021	-2.4266e-003	0.14952
13577	2.5687	0.39897	-2.2774e-003	0.15319
13578	2.5313	0.4021	1.0073e-002	0.14951
